num_of_edges,num_of_equations,delta_param,number_of_events,execution_time_discrete,memory_usage_discrete,execution_time_solver,memory_usage_solver
42,42,0.03125,4096,0.37171808103254683,1.647588602701823,2.091452543701356,0.022548357645670574
43,43,0.03125,4096,0.39245822056739904,1.6762896219889323,2.3541297112669173,0.024294726053873696
44,44,0.03125,4096,0.3965463417194163,1.6553191820780435,2.573926749658616,0.019446500142415366
45,45,0.03125,4096,0.4093730191040474,1.6883959452311197,2.4672007551766,0.027943166097005208
46,46,0.03125,4096,0.40474787962933384,1.6558446248372396,2.589681273830744,0.0198150634765625
47,47,0.03125,4096,0.4153713111222411,1.6497434298197429,2.7396468945778905,0.0640464464823405
48,48,0.03125,4096,0.42491219790341955,1.6699134826660156,2.8781305198402456,0.02069721221923828
49,49,0.03125,4096,0.42702756344806403,1.6475372314453125,2.953137574589346,0.06706485748291016
50,50,0.03125,4096,0.4298493276000954,1.6693626403808595,2.9790304405731147,0.019182523091634113
51,51,0.03125,4096,0.4419389935016322,1.6498542785644532,3.1609712069737723,0.021411832173665366
52,52,0.015625,16384,1.8048315545427613,6.566203053792318,3.4038273636290493,0.07261829376220703
53,53,0.03125,4096,0.46024175829952585,1.6721844991048178,3.4460684998504196,0.020001920064290364
54,54,0.03125,4096,0.47773510597180574,1.6897672017415364,3.443378561999028,0.034499804178873696
55,55,0.03125,4096,0.4731430645333603,1.659723663330078,3.578875478574385,0.020363044738769532
56,56,0.015625,16384,1.9325311259677014,6.582978312174479,3.7795989445992744,0.07621021270751953
57,57,0.03125,4096,0.48940493846700217,1.6736968994140624,3.7909613484245104,0.02033405303955078
58,58,0.015625,16384,1.9684913629161505,6.584007771809896,3.8103992897318677,0.07621555328369141
59,59,0.015625,16384,2.008816786967994,6.585636901855469,4.03861735931132,0.07800083160400391
60,60,0.015625,16384,2.0551370204697985,6.587555948893229,4.0070159484283066,0.04044666290283203
61,61,0.015625,16384,2.0608220531760404,6.58490219116211,4.292367813592621,0.07962589263916016
62,62,0.015625,16384,2.078614144640354,6.587582651774088,4.271025309606921,0.07978610992431641
63,63,0.015625,16384,2.1281617694689583,6.589597574869791,4.528619413275737,0.03669125239054362
64,64,0.015625,16384,2.1679054920639222,6.592545572916666,4.8600717676027365,0.08168455759684244
65,65,0.015625,16384,2.178678621328436,6.5918225606282554,4.77747994560826,0.0832574208577474
66,66,0.015625,16384,2.204404550239754,6.591815185546875,4.766080470068846,0.037266476949055986
67,67,0.015625,16384,2.233809053738757,6.593425750732422,5.0498086742086645,0.08512592315673828
68,68,0.015625,16384,2.277041572149998,6.596761067708333,5.412356911281434,0.08692722320556641
69,69,0.015625,16384,2.302339802585387,6.596527099609375,5.3524038776988165,0.06534341176350912
70,70,0.015625,16384,2.301047704582258,6.576241556803385,5.441288204072043,0.08707853953043619
71,71,0.015625,16384,2.3570586600961785,6.597994486490886,5.6270663266652265,0.08860034942626953
72,72,0.015625,16384,2.405539208375073,6.6000010172526045,5.9084671861647315,0.047030067443847655
73,73,0.015625,16384,2.4221160401318533,6.6008043924967446,5.901083838470125,0.08178501129150391
74,74,0.015625,16384,2.438235526997596,6.59996337890625,5.9612434882127365,0.0904550552368164
75,75,0.015625,16384,2.4870877879361313,6.602536519368489,6.2074500914081,0.04983310699462891
76,76,0.015625,16384,2.526200199802406,6.6003573099772135,6.505374796909746,0.08509057362874349
77,77,0.015625,16384,2.5376791280073423,6.602677663167317,6.470888392875592,0.09421253204345703
78,78,0.015625,16384,2.5649645822045084,6.604046885172526,6.375575094926171,0.08518848419189454
79,79,0.015625,16384,2.6017380866377304,6.587030283610026,6.8201525117270645,0.05903822580973307
80,80,0.015625,16384,2.6398490495669344,6.599168141682942,7.19870459609665,0.09836343129475912
81,81,0.015625,16384,2.663756794439784,6.608407338460286,7.055757528489145,0.09073225657145183
82,82,0.015625,16384,2.681225528595193,6.602155049641927,7.226151285037243,0.048875617980957034
83,83,0.015625,16384,2.736161862538817,6.6098683675130205,7.441289992933162,0.10011844635009766
84,84,0.015625,16384,2.7604139135956456,6.611322021484375,7.489122749566255,0.0682766596476237
85,85,0.015625,16384,2.792055416700896,6.612054443359375,7.808349415753037,0.07992801666259766
86,86,0.015625,16384,2.8019797111473355,6.6114654541015625,7.851507367216982,0.09800637563069661
87,87,0.015625,16384,2.8497461524015915,6.614166768391927,8.006994126698313,0.07353458404541016
88,88,0.0078125,65536,11.595599313569256,26.147677993774415,8.451350028704232,0.08923333485921224
89,89,0.015625,16384,2.8747153757101236,6.582267761230469,8.42986399641571,0.05848916371663412
90,90,0.015625,16384,2.9308260889646287,6.612287648518881,8.40802286566856,0.09935474395751953
91,91,0.015625,16384,2.9541662009665743,6.6180262247721355,8.727034677976432,0.10766900380452474
92,92,0.015625,16384,3.0060325015181055,6.618017323811849,9.48795840741756,0.0684396743774414
93,93,0.015625,16384,3.034369640840062,6.618532053629557,9.04372906909945,0.10289910634358725
94,94,0.015625,16384,3.035344173522511,6.614756266276042,9.452387298496129,0.1074416478474935
95,95,0.015625,16384,3.0837806723546235,6.618734232584635,9.535728371834072,0.08946094512939454
96,96,0.015625,16384,3.1208909899229185,6.612233225504557,9.98436792739667,0.0818216323852539
97,97,0.015625,16384,3.1481793467033032,6.619132741292318,9.954529279346268,0.09967085520426432
98,98,0.015625,16384,3.182690254408711,6.6197255452473955,9.95428894891326,0.11104831695556641
99,99,0.015625,16384,3.1942238724829317,6.625419362386068,10.066187018303511,0.0946547826131185
100,100,0.0078125,65536,13.044447105653429,26.159427642822266,10.878592092788313,0.070237668355306
101,101,0.015625,16384,3.246882722072769,6.610317230224609,10.707531763946948,0.059972985585530596
102,102,0.015625,16384,3.2810245333821513,6.617724863688151,10.669040000291231,0.11699415842692057
103,103,0.015625,16384,3.3188273015393253,6.627854919433593,11.057552675200471,0.10451806386311849
104,104,0.0078125,65536,13.482928515559372,26.160098266601562,11.658259119997577,0.06418145497639974
105,105,0.015625,16384,3.396485118436006,6.620504760742188,11.412149920888867,0.10347181955973307
106,106,0.015625,16384,3.4054031828030324,6.623018646240235,11.655514927305436,0.10724220275878907
107,107,0.015625,16384,3.4445046240619073,6.62459716796875,11.865857199397093,0.07016366322835287
108,108,0.015625,16384,3.489858873107005,6.6302947998046875,12.084081560528526,0.11187356313069662
109,109,0.015625,16384,3.492824512727869,6.629253896077474,12.26565198719424,0.1121090571085612
110,110,0.015625,16384,3.5259748513732725,6.629310099283854,12.246842854128529,0.11423155466715494
111,111,0.015625,16384,3.575113514403347,6.6268358866373696,12.35317433399614,0.07211119333902995
112,112,0.0078125,65536,14.397811697532113,26.160564422607422,13.134705436470297,0.10212243398030599
113,113,0.015625,16384,3.580660765067053,6.61015879313151,13.120031278840422,0.11920948028564453
114,114,0.0078125,65536,14.592018793352569,26.16055170694987,13.169838084264969,0.07093372344970703
115,115,0.015625,16384,3.671308164325698,6.625746154785157,13.498607875111823,0.11673806508382162
116,116,0.0078125,65536,14.924228514548547,26.16075185139974,13.98801285479373,0.06903120676676432
117,117,0.0078125,65536,15.033742213633378,26.160770670572916,13.902124537950536,0.10642617543538412
118,118,0.0078125,65536,15.036863803774274,26.16078058878581,13.982259772865412,0.0775796890258789
119,119,0.0078125,65536,15.215772247337735,26.160707855224608,14.334406402062935,0.07826964060465495
120,120,0.0078125,65536,15.339688554701086,26.160999043782553,14.708705650285507,0.05763467152913412
121,121,0.0078125,65536,15.409527795164225,26.16096369425456,14.739617473061662,0.0760433832804362
122,122,0.0078125,65536,15.510398781912711,26.160978698730467,14.885302323320259,0.07963978449503581
123,123,0.0078125,65536,15.703931417987526,26.161110178629556,15.219116383666794,0.0780389149983724
124,124,0.0078125,65536,15.832678020726114,26.161238606770834,15.563590672096081,0.05970884958902995
125,125,0.0078125,65536,15.970080908706102,26.161211903889974,15.817762763437349,0.08091271718343099
126,126,0.0078125,65536,16.00483131770355,26.16124089558919,15.970494306029286,0.09757887522379557
127,127,0.0078125,65536,16.138638379591672,26.16134084065755,16.08258474080746,0.06111087799072266
128,128,0.0078125,65536,16.28567750902924,26.161470540364583,16.976603525694614,0.09328454335530599
129,129,0.0078125,65536,16.33208492482857,26.16146291097005,16.666863775843133,0.06407184600830078
130,130,0.0078125,65536,16.453249306367557,26.161471811930337,16.928453847269218,0.08210290273030599
131,131,0.0078125,65536,16.62121528259789,26.161553700764973,17.118301281131185,0.08270893096923829
132,132,0.0078125,65536,16.769319121458103,26.16170883178711,17.715931076866884,0.06938724517822266
133,133,0.0078125,65536,16.8459569099204,26.161687469482423,17.730112721922342,0.09984912872314453
134,134,0.0078125,65536,16.93581680456021,26.16170857747396,17.89126304263482,0.06893660227457682
135,135,0.0078125,65536,17.11014193959612,26.161771901448567,18.19443418517088,0.09656492869059245
136,136,0.0078125,65536,17.235262693926536,26.161924743652342,18.675465114503943,0.07077325185139974
137,137,0.0078125,65536,17.346525560936424,26.16189702351888,18.763613238806524,0.08535785675048828
138,138,0.0078125,65536,17.42586185358232,26.161982663472493,19.080400126819345,0.07032947540283203
139,139,0.0078125,65536,17.5547843653049,26.162007904052736,19.14353631970007,0.09773070017496745
140,140,0.0078125,65536,17.745170886205354,26.162158966064453,20.25602784739264,0.07846139272054037
141,141,0.0078125,65536,17.802528217077874,26.162141927083333,19.716598423733377,0.08809452056884766
142,142,0.0078125,65536,17.86781679613826,26.162125142415366,20.27856046181405,0.08665256500244141
143,143,0.0078125,65536,18.07457536435298,26.162226104736327,20.460638150099353,0.08703123728434245
144,144,0.0078125,65536,18.301983461140967,26.162382507324217,21.48402770011841,0.08657525380452474
145,145,0.0078125,65536,18.382606875597656,26.162356567382812,20.843882332753857,0.08849608103434245
146,146,0.0078125,65536,18.417249984061346,26.162373606363932,21.17699631310146,0.08614978790283204
147,147,0.0078125,65536,18.52010221813883,26.16247100830078,21.477547533693723,0.08773644765218098
148,148,0.0078125,65536,18.66335052427215,26.162600708007812,22.34796206166114,0.07842604319254558
149,149,0.0078125,65536,18.79509262632734,26.16258366902669,21.994608309325606,0.08743629455566407
150,150,0.0078125,65536,18.78459633035818,26.162584431966145,22.644825262999316,0.0919396718343099
151,151,0.0078125,65536,19.04097931663273,26.162715911865234,22.362841327651402,0.08747247060139975
152,152,0.0078125,65536,19.190894513235737,26.162826029459634,23.431555414793547,0.07896162668863932
153,153,0.0078125,65536,19.264649645665973,26.162796529134116,22.985303809540348,0.1165811538696289
154,154,0.0078125,65536,19.27412343317022,26.16281509399414,22.987834846321494,0.07503604888916016
155,155,0.0078125,65536,19.449609394204646,26.162922636667886,23.481755422998685,0.07809009552001953
156,156,0.0078125,65536,19.66283809025772,26.16305669148763,24.74061119647619,0.08109836578369141
157,157,0.0078125,65536,19.730164208313607,26.163025410970054,24.37731317327125,0.11670907338460286
158,158,0.0078125,65536,19.798168091464323,26.163026173909504,24.417621523568716,0.08013680775960287
159,159,0.0078125,65536,20.011175012095677,26.16317367553711,24.433730350702536,0.07860762278238932
160,160,0.0078125,65536,20.149960719254643,26.163265991210938,25.89233224564232,0.11624164581298828
161,161,0.0078125,65536,20.205774095130618,26.16327387491862,25.288501735656368,0.08305683135986328
162,162,0.0078125,65536,20.31054097400435,26.1632692972819,25.71356566993442,0.08410154978434245
163,163,0.0078125,65536,20.482910753111355,26.16339543660482,26.224002566502897,0.11601428985595703
164,164,0.0078125,65536,20.656088955273542,26.163516235351562,27.2006538454288,0.08680337270100912
165,165,0.0078125,65536,20.768373146203036,26.16348317464193,26.597487912458988,0.0854196548461914
166,166,0.0078125,65536,20.81920235157013,26.163485717773437,27.107027479998457,0.11491184234619141
167,167,0.0078125,65536,20.954188505234196,26.163602956136067,27.18496017502621,0.0864010492960612
168,168,0.00390625,262144,84.45095909075268,104.33257675170898,27.121175085462163,0.08371219635009766
169,169,0.0078125,65536,21.111010532345002,26.163719177246094,27.71426598877103,0.08697249094645182
170,170,0.0078125,65536,21.27086564884133,26.163725280761717,29.00671418850543,0.11274763743082682
171,171,0.0078125,65536,21.425164675398264,26.16381581624349,28.59762927573174,0.08433551788330078
172,172,0.0078125,65536,21.67702468112499,26.163986460367838,29.04927790290288,0.0955227533976237
173,173,0.0078125,65536,21.619093657517805,26.163944498697916,29.182476608470704,0.11378192901611328
174,174,0.0078125,65536,21.7142751446149,26.163939921061196,29.206671228663375,0.08823769887288412
175,175,0.0078125,65536,21.918615854896295,26.164085642496744,29.70305168175837,0.09167270660400391
176,176,0.00390625,262144,88.42963165749485,104.33303451538086,31.126179074061415,0.08865070343017578
177,177,0.0078125,65536,22.13322922346415,26.164173380533853,30.364407659399635,0.08700606028238932
178,178,0.0078125,65536,22.20393860905897,26.16417058308919,31.503950232100518,0.1119119644165039
179,179,0.0078125,65536,22.412327734485736,26.16431452433268,30.954465270139433,0.09464715321858724
180,180,0.0078125,65536,22.543198018241675,26.16444600423177,31.928874539525715,0.09116102854410807
181,181,0.0078125,65536,22.626122298235227,26.164432525634766,31.641237047027484,0.11062615712483724
182,182,0.0078125,65536,22.671714691604333,26.164417266845703,32.35061809556792,0.09573434193929037
183,183,0.0078125,65536,22.835652963405785,26.164546966552734,32.075875399444094,0.09170042673746745
184,184,0.00390625,262144,91.89076002956135,104.33349227905273,33.38765354899612,0.08914076487223307
185,185,0.0078125,65536,23.049164823974326,26.16465606689453,32.996659942475766,0.0942575454711914
186,186,0.0078125,65536,23.148358320468105,26.16464614868164,33.8761502574586,0.11366469065348307
187,187,0.0078125,65536,23.334830357712537,26.164775848388672,33.83698325633692,0.10656909942626953
188,188,0.0078125,65536,23.48943697999542,26.164905548095703,35.50443863151983,0.0936960220336914
189,189,0.0078125,65536,23.50680773560113,26.164875030517578,34.50828835355739,0.09995161692301432
190,190,0.0078125,65536,23.607847493976198,26.164875030517578,35.44073048486219,0.10761102040608723
191,191,0.0078125,65536,23.73861373953599,26.164989471435547,35.23469926840626,0.09433638254801432
192,192,0.00390625,262144,95.55590865380364,104.33395004272461,36.55258581202943,0.08949171702067057
193,193,0.0078125,65536,24.019484538468532,26.165103912353516,36.121778897413364,0.11093362172444661
194,194,0.0078125,65536,24.125607027555816,26.165103912353516,36.60826574732782,0.0910641352335612
195,195,0.0078125,65536,24.325065348867792,26.165218353271484,36.61645625046609,0.10176105499267578
196,196,0.0078125,65536,24.53920767940969,26.165363311767578,38.05430930236277,0.1104427973429362
197,197,0.0078125,65536,24.501352944434622,26.165332794189453,37.288809595198835,0.09215005238850911
198,198,0.0078125,65536,24.57497904826499,26.165332794189453,38.11857019440892,0.10283374786376953
199,199,0.0078125,65536,24.738462868810167,26.165447235107422,38.00973077126934,0.11067218780517578
