#{"t_start": 1705144753.2988002, "env_id": "None"}
r,l,t
-0.002,20,33.601929
-0.002,20,33.615304
0.9982,21,33.628794
0.9985,21,33.642237
-0.002,20,33.655434
0.9985,21,33.66855
0.9984,21,33.681696
-0.002,20,33.694614
-0.002,20,33.708838
0.9983,21,33.722869
-0.002,20,33.73629
0.9985,21,33.749731
-0.002,20,33.763479
0.9985,21,33.777403
0.9985,21,33.791356
0.9984,21,33.805243
-0.002,20,33.825785
-0.002,20,33.839087
0.9983,21,33.853307
0.9984,21,33.86682
0.9985,21,33.880899
-0.002,20,33.89427
-0.002,20,33.907574
0.9983,21,33.921092
0.9981,21,33.934761
0.9983,21,33.948554
-0.002,20,33.962423
0.9981,21,33.976351
0.9983,21,33.989704
-0.002,20,34.0025
-0.002,20,34.015371
0.9984,21,34.028813
-0.002,20,34.04175
0.9985,21,34.055101
0.9983,21,34.068259
-0.002,20,34.082177
-0.002,20,34.096243
-0.002,20,34.109262
0.9985,21,34.122681
0.9984,21,34.135813
-0.002,20,34.148856
0.9982,21,34.162154
-0.002,20,34.175149
-0.002,20,34.188683
-0.002,20,34.202196
-0.002,20,34.216228
-0.002,20,34.229286
-0.002,20,34.242373
0.9983,21,34.256312
-0.002,20,34.270254
0.9982,21,34.28367
0.9984,21,34.297049
-0.002,20,34.310115
-0.002,20,34.323551
-0.002,20,34.337034
-0.002,20,34.350057
-0.002,20,34.363189
0.9985,21,34.376834
-0.002,20,34.390573
-0.002,20,34.404625
-0.002,20,34.417826
0.9985,21,34.431013
0.9982,21,34.444163
-0.002,20,34.458133
0.9983,21,34.472522
-0.002,20,34.485594
0.9983,21,34.498712
-0.002,20,34.511517
0.9982,21,34.524842
-0.002,20,34.537671
-0.002,20,34.550631
-0.002,20,34.563797
0.9984,21,34.577781
0.9983,21,34.591857
-0.002,20,34.605411
0.9983,21,34.61883
0.9983,21,34.632963
0.9984,21,34.646164
-0.002,20,34.659958
0.9984,21,34.67409
0.9985,21,34.688247
0.9984,21,34.701885
0.9985,21,34.717058
-0.002,20,34.731734
-0.002,20,34.745793
0.9983,21,34.760623
0.9985,21,34.775757
-0.002,20,34.78975
-0.002,20,34.803371
0.9981,21,34.81681
-0.002,20,34.830743
-0.002,20,34.868236
-0.002,20,34.882429
-0.002,20,34.895997
0.9985,21,34.90961
-0.002,20,34.922829
-0.002,20,34.936074
-0.002,20,34.949257
0.9985,21,34.962769
0.9985,21,34.976676
-0.002,20,34.990172
0.9985,21,35.004505
-0.002,20,35.017838
-0.002,20,35.030964
-0.002,20,35.044041
0.9984,21,35.057164
0.9984,21,35.070109
0.9985,21,35.083199
0.9985,21,35.096227
0.9985,21,35.110308
0.9981,21,35.124471
-0.002,20,35.138605
-0.002,20,35.15254
0.9983,21,35.166609
0.9984,21,35.180468
-0.002,20,35.19394
-0.002,20,35.207332
0.9981,21,35.220879
0.9985,21,35.234352
-0.002,20,35.247907
0.9984,21,35.261524
0.9985,21,35.276685
-0.002,20,35.290301
0.9983,21,35.303935
0.9983,21,35.317072
-0.002,20,35.32977
0.9981,21,35.342937
0.9985,21,35.356651
-0.002,20,35.37067
0.9985,21,35.384413
-0.002,20,35.397582
-0.002,20,35.410625
0.9983,21,35.424198
-0.002,20,35.437816
-0.002,20,35.45135
-1.0001,2,35.453689
-1.0,1,35.45434
-1.0,1,35.454864
-1.0,1,35.4554
